ASCL1	ATF2	1
ASCL1	BCL11B	1
ASCL1	BHLHE22	1
ASCL1	BHLHE23	1
ASCL1	CREB1	1
ASCL1	DLX1	1
ASCL1	DLX2	1
ASCL1	EGR1	1
ASCL1	EMX1	1
ASCL1	EMX2	1
ASCL1	EN1	1
ASCL1	EOMES	1
ASCL1	ETV1	1
ASCL1	FOXA2	1
ASCL1	FOXG1	1
ASCL1	GATA2	1
ASCL1	GATA4	1
ASCL1	GBX2	1
ASCL1	GFI1	1
ASCL1	GLI1	1
ASCL1	GSX1	1
ASCL1	GSX2	1
ASCL1	HES1	1
ASCL1	HES5	1
ASCL1	HES6	1
ASCL1	HEY1	1
ASCL1	HEY2	1
ASCL1	HMX3	1
ASCL1	HOXA2	1
ASCL1	HOXB2	1
ASCL1	INSM1	1
ASCL1	ISL1	1
ASCL1	KLF4	1
ASCL1	LHX2	1
ASCL1	LHX3	1
ASCL1	LHX6	1
ASCL1	LHX8	1
ASCL1	LMX1A	1
ASCL1	LMX1B	1
ASCL1	MEF2A	1
ASCL1	MEF2C	1
ASCL1	MEIS2	1
ASCL1	MSX1	1
ASCL1	MYC	1
ASCL1	MYCN	1
ASCL1	NEUROD1	1
ASCL1	NEUROG1	1
ASCL1	NEUROG2	1
ASCL1	NFIA	1
ASCL1	NFIB	1
ASCL1	NKX2-1	1
ASCL1	NKX2-2	1
ASCL1	NKX6-1	1
ASCL1	NKX6-2	1
ASCL1	NR2E1	1
ASCL1	NR2F1	1
ASCL1	NR2F2	1
ASCL1	NR2F6	1
ASCL1	NR4A2	1
ASCL1	OLIG1	1
ASCL1	OLIG2	1
ASCL1	OTX2	1
ASCL1	PAX2	1
ASCL1	PAX3	1
ASCL1	PAX6	1
ASCL1	PHOX2A	1
ASCL1	PHOX2B	1
ASCL1	PITX3	1
ASCL1	POU2F3	1
ASCL1	POU3F2	1
ASCL1	POU3F3	1
ASCL1	POU3F4	1
ASCL1	POU4F1	1
ASCL1	POU4F2	1
ASCL1	POU5F1	1
ASCL1	PROX1	1
ASCL1	RBPJ	1
ASCL1	REST	1
ASCL1	SCRT1	1
ASCL1	SIX3	1
ASCL1	SOX1	1
ASCL1	SOX10	1
ASCL1	SOX11	1
ASCL1	SOX2	1
ASCL1	SOX3	1
ASCL1	SOX8	1
ASCL1	SOX9	1
ASCL1	SP8	1
ASCL1	TBR1	1
ASCL1	TBX5	1
ASCL1	TCF12	1
ASCL1	TCF3	1
ASCL1	TCF4	1
ASCL1	TFAP2C	1
ASCL1	TP53	1
ASCL1	TWIST1	1
ASCL1	VSX2	1
ASCL1	WT1	1
ASCL1	ZIC1	1
ASCL2	BATF	1
ASCL2	BCL6	1
ASCL2	CDX2	1
ASCL2	EOMES	1
ASCL2	ESRRB	1
ASCL2	ETS2	1
ASCL2	GCM1	1
ASCL2	MAF	1
ASCL2	MYC	1
ASCL2	PRDM1	1
ASCL2	SOX9	1
ASCL2	TBX21	1
ASCL2	TCF12	1
ASCL2	TCF4	1
ATF1	ATF2	1
ATF1	ATF4	1
ATF1	CREB1	1
ATF1	CREB3	1
ATF1	CREB3L1	1
ATF1	CREB3L2	1
ATF1	CREB3L4	1
ATF1	CREB5	1
ATF1	EGR1	1
ATF1	HNF1A	1
ATF1	JUN	1
ATF1	JUNB	1
ATF1	MITF	1
ATF1	NFIL3	1
ATF1	REST	1
ATF1	TCF12	1
ATF2	ATF3	1
ATF2	ATF4	1
ATF2	ATF7	1
ATF2	BACH1	1
ATF2	BATF3	1
ATF2	CEBPA	1
ATF2	CEBPB	1
ATF2	CEBPG	1
ATF2	CREB1	1
ATF2	CREB3	1
ATF2	CREB3L1	1
ATF2	CREB3L2	1
ATF2	CREB3L4	1
ATF2	CREB5	1
ATF2	CREM	1
ATF2	E2F4	1
ATF2	EGR1	1
ATF2	ESR1	1
ATF2	FOS	1
ATF2	FOSL2	1
ATF2	FOXA1	1
ATF2	GATA4	1
ATF2	IRF2	1
ATF2	IRF3	1
ATF2	IRF4	1
ATF2	IRF5	1
ATF2	IRF6	1
ATF2	IRF7	1
ATF2	JDP2	1
ATF2	JUN	1
ATF2	JUNB	1
ATF2	JUND	1
ATF2	MECOM	1
ATF2	MEF2A	1
ATF2	NKX2-5	1
ATF2	NR2E1	1
ATF2	NR3C1	1
ATF2	POU2F1	1
ATF2	PPARG	1
ATF2	RELA	1
ATF2	REST	1
ATF2	SMAD3	1
ATF2	SMAD4	1
ATF2	SMAD5	1
ATF2	SNAI1	1
ATF2	SNAI2	1
ATF2	TCF12	1
ATF2	TP53	1
ATF3	ATF4	1
ATF3	ATF6	1
ATF3	ATF7	1
ATF3	BATF3	1
ATF3	BHLHE40	1
ATF3	CEBPA	1
ATF3	CEBPB	1
ATF3	CEBPD	1
ATF3	CEBPE	1
ATF3	CEBPG	1
ATF3	CREB1	1
ATF3	CREB3	1
ATF3	CREM	1
ATF3	EGR1	1
ATF3	EGR2	1
ATF3	EGR3	1
ATF3	FOS	1
ATF3	FOSL1	1
ATF3	FOSL2	1
ATF3	HIF1A	1
ATF3	HSF1	1
ATF3	IRF7	1
ATF3	JUN	1
ATF3	JUNB	1
ATF3	JUND	1
ATF3	KLF10	1
ATF3	KLF4	1
ATF3	KLF6	1
ATF3	KLF7	1
ATF3	MAF	1
ATF3	MAFB	1
ATF3	MAFF	1
ATF3	MEF2A	1
ATF3	MYC	1
ATF3	NFATC1	1
ATF3	NFE2	1
ATF3	NFIL3	1
ATF3	NFKB1	1
ATF3	NFKB2	1
ATF3	NFYA	1
ATF3	NR4A1	1
ATF3	NR4A2	1
ATF3	PPARG	1
ATF3	REL	1
ATF3	RELA	1
ATF3	SMAD2	1
ATF3	SMAD3	1
ATF3	SMAD4	1
ATF3	SOX11	1
ATF3	SP1	1
ATF3	STAT1	1
ATF3	STAT3	1
ATF3	TCF3	1
ATF3	TP53	1
ATF3	USF1	1
ATF3	XBP1	1
ATF4	ATF6	1
ATF4	BATF	1
ATF4	CEBPA	1
ATF4	CEBPB	1
ATF4	CEBPD	1
ATF4	CEBPE	1
ATF4	CEBPG	1
ATF4	CREB1	1
ATF4	CREB3	1
ATF4	CREB3L1	1
ATF4	CREB3L2	1
ATF4	CREB3L4	1
ATF4	CREB5	1
ATF4	CREM	1
ATF4	DLX1	1
ATF4	FOS	1
ATF4	FOSL1	1
ATF4	FOSL2	1
ATF4	FOXO1	1
ATF4	HIF1A	1
ATF4	HOXA2	1
ATF4	JUN	1
ATF4	MAF	1
ATF4	MSX2	1
ATF4	NFE2	1
ATF4	PPARG	1
ATF4	RUNX2	1
ATF4	SREBF1	1
ATF4	STAT3	1
ATF4	TP53	1
ATF4	XBP1	1
ATF6	BHLHA15	1
ATF6	CEBPA	1
ATF6	CEBPB	1
ATF6	CEBPG	1
ATF6	CREB1	1
ATF6	CREB3	1
ATF6	CREB3L1	1
ATF6	FOXN3	1
ATF6	JUN	1
ATF6	NFYA	1
ATF6	NFYC	1
ATF6	RUNX2	1
ATF6	SP1	1
ATF6	SREBF1	1
ATF6	SREBF2	1
ATF6	SRF	1
ATF6	TP53	1
ATF6	XBP1	1
ATF7	BACH1	1
ATF7	BATF3	1
ATF7	CREB1	1
ATF7	CREB5	1
ATF7	FOS	1
ATF7	FOSL2	1
ATF7	JDP2	1
ATF7	JUN	1
ATF7	JUNB	1
ATF7	JUND	1
ATF7	MAFK	1
ATF7	MEF2A	1
ATF7	TBP	1
ATF7	ZNF740	1
ATOH7	BARHL1	1
ATOH7	BARHL2	1
ATOH7	CRX	1
ATOH7	HES5	1
ATOH7	ISL1	1
ATOH7	ISL2	1
ATOH7	LHX2	1
ATOH7	MYC	1
ATOH7	NR2E3	1
ATOH7	NRL	1
ATOH7	ONECUT2	1
ATOH7	OTX2	1
ATOH7	PAX6	1
ATOH7	POU4F1	1
ATOH7	POU4F2	1
ATOH7	POU4F3	1
ATOH7	RAX	1
ATOH7	SIX1	1
ATOH7	SIX3	1
ATOH7	SOX2	1
ATOH7	TCF12	1
ATOH7	TCF3	1
ATOH7	TCF4	1
ATOH7	VAX1	1
ATOH7	VSX1	1
ATOH7	VSX2	1
BACH1	CREB1	1
BACH1	CREB5	1
BACH1	MAF	1
BACH1	MAFB	1
BACH1	MAFF	1
BACH1	MAFK	1
BACH1	TP53	1
BACH2	BATF	1
BACH2	BATF3	1
BACH2	BCL6	1
BACH2	EBF1	1
BACH2	FOSL2	1
BACH2	FOXO1	1
BACH2	FOXP3	1
BACH2	GLIS3	1
BACH2	HNF1B	1
BACH2	IKZF1	1
BACH2	IRF4	1
BACH2	IRF8	1
BACH2	JUN	1
BACH2	MAF	1
BACH2	MAFF	1
BACH2	MAFK	1
BACH2	MAZ	1
BACH2	PATZ1	1
BACH2	PAX5	1
BACH2	PRDM1	1
BACH2	SPIB	1
BACH2	STAT5B	1
BACH2	TBX21	1
BACH2	TCF7	1
BACH2	XBP1	1
BARHL1	BARHL2	1
BARHL1	GFI1	1
BARHL1	LHX2	1
BARHL1	LHX5	1
BARHL1	LHX9	1
BARHL1	LMX1A	1
BARHL1	NEUROD1	1
BARHL1	NEUROG1	1
BARHL1	NHLH1	1
BARHL1	PAX2	1
BARHL1	POU4F3	1
BARHL1	PTF1A	1
BARHL1	SCRT1	1
BARHL1	SCRT2	1
BARHL1	TBR1	1
BARHL1	UNCX	1
BARHL1	ZIC1	1
BARHL1	ZIC4	1
BARHL2	BHLHE22	1
BARHL2	EBF1	1
BARHL2	EBF2	1
BARHL2	ISL1	1
BARHL2	LHX2	1
BARHL2	LHX5	1
BARHL2	LHX9	1
BARHL2	MEIS1	1
BARHL2	NEUROD1	1
BARHL2	NEUROG2	1
BARHL2	NR2E1	1
BARHL2	NR4A2	1
BARHL2	PAX6	1
BARHL2	POU4F1	1
BARHL2	POU4F2	1
BARHL2	PTF1A	1
BARHL2	SCRT1	1
BARHL2	SIX3	1
BARHL2	TFAP2A	1
BARHL2	UNCX	1
BARHL2	ZIC1	1
BARHL2	ZIC4	1
BARX1	FOXF1	1
BARX1	FOXK1	1
BARX1	FOXP1	1
BARX1	HAND2	1
BARX1	LHX6	1
BARX1	LHX8	1
BARX1	NFYB	1
BARX1	OSR2	1
BARX1	PAX9	1
BARX1	PKNOX2	1
BARX1	PRDM5	1
BARX1	PROX1	1
BARX1	SIX2	1
BARX1	SOX9	1
BARX2	KLF7	1
BARX2	NFIA	1
BARX2	NFIL3	1
BARX2	NKX6-3	1
BARX2	OVOL1	1
BARX2	PKNOX2	1
BARX2	SRF	1
BATF	BATF3	1
BATF	BCL6	1
BATF	CEBPA	1
BATF	CEBPB	1
BATF	CEBPD	1
BATF	CEBPG	1
BATF	CTCF	1
BATF	EBF1	1
BATF	EGR2	1
BATF	EOMES	1
BATF	FOS	1
BATF	FOXO1	1
BATF	FOXP3	1
BATF	HIF1A	1
BATF	IKZF1	1
BATF	IKZF3	1
BATF	IRF4	1
BATF	IRF8	1
BATF	JUN	1
BATF	JUNB	1
BATF	JUND	1
BATF	MAF	1
BATF	MYBL1	1
BATF	MYC	1
BATF	NFATC1	1
BATF	NFIL3	1
BATF	PAX5	1
BATF	POU2F1	1
BATF	POU2F2	1
BATF	PRDM1	1
BATF	RBPJ	1
BATF	REST	1
BATF	RORA	1
BATF	RORC	1
BATF	RUNX3	1
BATF	SOX2	1
BATF	SPIB	1
BATF	STAT1	1
BATF	STAT3	1
BATF	STAT4	1
BATF	STAT5A	1
BATF	STAT5B	1
BATF	STAT6	1
BATF	TBX21	1
BATF	TCF12	1
BATF	TCF3	1
BATF	TCF7	1
BATF	TWIST1	1
BATF	USF1	1
BATF	ZEB1	1
BATF3	CEBPB	1
BATF3	CEBPE	1
BATF3	CEBPG	1
BATF3	CREB5	1
BATF3	FOS	1
BATF3	FOSL1	1
BATF3	FOXP3	1
BATF3	IRF4	1
BATF3	IRF8	1
BATF3	JUN	1
BATF3	JUNB	1
BATF3	JUND	1
BATF3	NFATC1	1
BATF3	NFATC3	1
BATF3	NFIL3	1
BATF3	RELB	1
BATF3	SPIB	1
BATF3	TBX21	1
BATF3	TCF4	1
BCL11B	BHLHE22	1
BCL11B	CUX1	1
BCL11B	CUX2	1
BCL11B	DLX1	1
BCL11B	DLX2	1
BCL11B	EBF1	1
BCL11B	EMX1	1
BCL11B	EMX2	1
BCL11B	EOMES	1
BCL11B	ETS1	1
BCL11B	ETV1	1
BCL11B	FOXG1	1
BCL11B	FOXP1	1
BCL11B	FOXP2	1
BCL11B	FOXP3	1
BCL11B	GSX2	1
BCL11B	HIC1	1
BCL11B	IRF4	1
BCL11B	ISL1	1
BCL11B	LHX2	1
BCL11B	LHX6	1
BCL11B	NEUROD1	1
BCL11B	NEUROG2	1
BCL11B	NFIL3	1
BCL11B	NKX2-1	1
BCL11B	NR2F1	1
BCL11B	NR2F2	1
BCL11B	NR4A2	1
BCL11B	OLIG2	1
BCL11B	OTX1	1
BCL11B	OTX2	1
BCL11B	PAX5	1
BCL11B	PAX6	1
BCL11B	POU3F2	1
BCL11B	POU3F3	1
BCL11B	RARB	1
BCL11B	RBPJ	1
BCL11B	RORB	1
BCL11B	RUNX3	1
BCL11B	SATB1	1
BCL11B	SOX2	1
BCL11B	SOX5	1
BCL11B	SP1	1
BCL11B	TBR1	1
BCL11B	TBX21	1
BCL11B	TCF12	1
BCL11B	TCF3	1
BCL11B	TCF7	1
BCL11B	TLX2	1
BCL11B	TP53	1
BCL6	BCL6B	1
BCL6	CEBPB	1
BCL6	CEBPD	1
BCL6	E2F3	1
BCL6	EBF1	1
BCL6	EOMES	1
BCL6	EVX1	1
BCL6	EVX2	1
BCL6	FOS	1
BCL6	FOXG1	1
BCL6	FOXO1	1
BCL6	FOXO4	1
BCL6	FOXP1	1
BCL6	FOXP3	1
BCL6	HIF1A	1
BCL6	IRF4	1
BCL6	IRF8	1
BCL6	JUN	1
BCL6	JUNB	1
BCL6	JUND	1
BCL6	MAF	1
BCL6	MEF2B	1
BCL6	MYC	1
BCL6	NFATC1	1
BCL6	NR2E1	1
BCL6	NR2F2	1
BCL6	PAX5	1
BCL6	POU2F1	1
BCL6	PPARD	1
BCL6	PRDM1	1
BCL6	RBPJ	1
BCL6	REL	1
BCL6	RORA	1
BCL6	RORC	1
BCL6	RUNX3	1
BCL6	SOX11	1
BCL6	SOX2	1
BCL6	SPIB	1
BCL6	STAT1	1
BCL6	STAT3	1
BCL6	STAT4	1
BCL6	STAT5A	1
BCL6	STAT5B	1
BCL6	STAT6	1
BCL6	TBX21	1
BCL6	TCF3	1
BCL6	TCF7	1
BCL6	TP53	1
BCL6	TWIST1	1
BCL6	XBP1	1
BCL6	ZBTB7A	1
BCL6	ZEB1	1
BCL6B	DMRT1	1
BCL6B	ETV1	1
BCL6B	ETV5	1
BCL6B	POU3F1	1
BCL6B	RBPJ	1
BCL6B	SOHLH2	1
BCL6B	SOX18	1
BHLHA15	CLOCK	1
BHLHA15	HES5	1
BHLHA15	MYOD1	1
BHLHA15	MYOG	1
BHLHA15	NR5A2	1
BHLHA15	ONECUT1	1
BHLHA15	PDX1	1
BHLHA15	RBPJL	1
BHLHA15	SOX9	1
BHLHA15	TCF3	1
BHLHA15	XBP1	1
BHLHE22	EOMES	1
BHLHE22	EVX1	1
BHLHE22	FOXP2	1
BHLHE22	ISL1	1
BHLHE22	LBX1	1
BHLHE22	LHX2	1
BHLHE22	NKX2-2	1
BHLHE22	NKX6-1	1
BHLHE22	NR2F1	1
BHLHE22	NR4A2	1
BHLHE22	PAX2	1
BHLHE22	PAX6	1
BHLHE22	POU4F1	1
BHLHE22	POU4F2	1
BHLHE22	RORB	1
BHLHE22	SOX5	1
BHLHE22	TBR1	1
BHLHE22	VSX1	1
BHLHE22	VSX2	1
BHLHE23	ISL1	1
BHLHE23	LHX3	1
BHLHE23	LHX4	1
BHLHE23	TCF3	1
BHLHE23	VSX1	1
BHLHE23	VSX2	1
BHLHE40	BHLHE41	1
BHLHE40	CEBPB	1
BHLHE40	CLOCK	1
BHLHE40	EGR1	1
BHLHE40	FOSL2	1
BHLHE40	HES1	1
BHLHE40	HIF1A	1
BHLHE40	HSF2	1
BHLHE40	IKZF1	1
BHLHE40	KLF10	1
BHLHE40	MXI1	1
BHLHE40	MYOD1	1
BHLHE40	NFIL3	1
BHLHE40	NPAS2	1
BHLHE40	NPAS4	1
BHLHE40	NR1D1	1
BHLHE40	NR1D2	1
BHLHE40	NR3C1	1
BHLHE40	RFX5	1
BHLHE40	RORA	1
BHLHE40	RORB	1
BHLHE40	RORC	1
BHLHE40	RXRA	1
BHLHE40	SREBF1	1
BHLHE40	STAT1	1
BHLHE40	STAT3	1
BHLHE40	TBX21	1
BHLHE40	TCF12	1
BHLHE40	TCF3	1
BHLHE40	TEF	1
BHLHE40	TP53	1
BHLHE40	USF1	1
BHLHE40	USF2	1
BHLHE40	ZFX	1
BHLHE40	ZNF143	1
BHLHE41	CEBPA	1
BHLHE41	CEBPB	1
BHLHE41	CLOCK	1
BHLHE41	DBP	1
BHLHE41	HES6	1
BHLHE41	HIF1A	1
BHLHE41	HSF2	1
BHLHE41	MYOD1	1
BHLHE41	NFIL3	1
BHLHE41	NPAS2	1
BHLHE41	NR1D1	1
BHLHE41	NR1D2	1
BHLHE41	NR2F1	1
BHLHE41	NR2F2	1
BHLHE41	RORA	1
BHLHE41	RORB	1
BHLHE41	RORC	1
BHLHE41	RXRA	1
BHLHE41	SMAD3	1
BHLHE41	TEF	1
BNC2	LBX1	1
BNC2	PAX1	1
BNC2	POU2F3	1
BNC2	SP1	1
BNC2	ZNF423	1
BSX	CREB1	1
BSX	DMRTC2	1
BSX	FOXO1	1
BSX	LHX4	1
BSX	LHX9	1
BSX	NEUROG1	1
BSX	NHLH2	1
BSX	NR2E1	1
BSX	PBX1	1
BSX	PBX2	1
BSX	PBX3	1
BSX	POU1F1	1
BSX	POU2F1	1
BSX	POU2F2	1
BSX	POU2F3	1
BSX	POU3F2	1
BSX	POU3F4	1
BSX	POU4F2	1
BSX	POU4F3	1
BSX	POU5F1	1
BSX	POU5F1B	1
BSX	POU6F1	1
BSX	POU6F2	1
BSX	RXRG	1
BSX	SOX2	1
BSX	SOX21	1
BSX	SOX5	1
BSX	SOX6	1
BSX	SREBF1	1
CDX1	CUX1	1
CDX1	EOMES	1
CDX1	FOXA2	1
CDX1	FOXI1	1
CDX1	GATA4	1
CDX1	GATA6	1
CDX1	HNF1A	1
CDX1	HNF4A	1
CDX1	KLF5	1
CDX1	LHX4	1
CDX1	MEIS1	1
CDX1	NR2C1	1
CDX1	POU2F1	1
CDX1	POU5F1	1
CDX1	RFX1	1
CDX1	SOX17	1
CDX1	SOX2	1
CDX1	SOX9	1
CDX1	TBXT	1
CDX1	TEAD4	1
CDX1	ZIC2	1
CDX2	EOMES	1
CDX2	ESR1	1
CDX2	ESRRB	1
CDX2	ETS2	1
CDX2	FOXA1	1
CDX2	FOXA2	1
CDX2	FOXD3	1
CDX2	GATA2	1
CDX2	GATA4	1
CDX2	GATA5	1
CDX2	GATA6	1
CDX2	GCM1	1
CDX2	GCM2	1
CDX2	HNF1A	1
CDX2	HNF1B	1
CDX2	HNF4A	1
CDX2	ISL1	1
CDX2	KLF4	1
CDX2	KLF5	1
CDX2	MEIS1	1
CDX2	MIXL1	1
CDX2	MYC	1
CDX2	ONECUT1	1
CDX2	PAX6	1
CDX2	PBX1	1
CDX2	POU2F1	1
CDX2	POU5F1	1
CDX2	POU5F1B	1
CDX2	PRDM14	1
CDX2	PTF1A	1
CDX2	RELA	1
CDX2	SATB1	1
CDX2	SMAD3	1
CDX2	SMAD4	1
CDX2	SOX1	1
CDX2	SOX17	1
CDX2	SOX2	1
CDX2	SOX21	1
CDX2	SOX3	1
CDX2	SOX9	1
CDX2	TBX3	1
CDX2	TBXT	1
CDX2	TEAD1	1
CDX2	TEAD4	1
CDX2	TFAP2C	1
CDX2	TFCP2L1	1
CDX2	TP53	1
CDX2	WT1	1
CDX2	ZFP42	1
CDX2	ZNF410	1
CDX4	ISL1	1
CDX4	LHX2	1
CDX4	LMX1A	1
CDX4	MEIS1	1
CDX4	NR2C1	1
CDX4	PKNOX1	1
CDX4	TBXT	1
CEBPA	CEBPB	1
CEBPA	CEBPD	1
CEBPA	CEBPE	1
CEBPA	CEBPG	1
CEBPA	CREB1	1
CEBPA	CREM	1
CEBPA	CTCF	1
CEBPA	DBP	1
CEBPA	E2F1	1
CEBPA	E2F2	1
CEBPA	E2F3	1
CEBPA	E2F4	1
CEBPA	EBF1	1
CEBPA	EGR1	1
CEBPA	EGR2	1
CEBPA	ESR1	1
CEBPA	ETS1	1
CEBPA	ETS2	1
CEBPA	ETV6	1
CEBPA	FLI1	1
CEBPA	FOS	1
CEBPA	FOSL1	1
CEBPA	FOXA1	1
CEBPA	FOXA2	1
CEBPA	FOXA3	1
CEBPA	FOXG1	1
CEBPA	FOXO1	1
CEBPA	GATA1	1
CEBPA	GATA2	1
CEBPA	GATA4	1
CEBPA	GFI1	1
CEBPA	HIF1A	1
CEBPA	HNF1A	1
CEBPA	HNF1B	1
CEBPA	HNF4A	1
CEBPA	HNF4G	1
CEBPA	HOXA5	1
CEBPA	HOXA7	1
CEBPA	HOXA9	1
CEBPA	HOXB7	1
CEBPA	IKZF1	1
CEBPA	IRF8	1
CEBPA	JUN	1
CEBPA	JUNB	1
CEBPA	JUND	1
CEBPA	KLF1	1
CEBPA	KLF15	1
CEBPA	KLF2	1
CEBPA	KLF3	1
CEBPA	KLF4	1
CEBPA	KLF5	1
CEBPA	KLF6	1
CEBPA	KLF7	1
CEBPA	KLF9	1
CEBPA	MAF	1
CEBPA	MAFB	1
CEBPA	MAFK	1
CEBPA	MECOM	1
CEBPA	MEF2C	1
CEBPA	MEIS1	1
CEBPA	MIXL1	1
CEBPA	MLXIPL	1
CEBPA	MSX2	1
CEBPA	MYB	1
CEBPA	MYC	1
CEBPA	MYF5	1
CEBPA	MYOD1	1
CEBPA	NFAT5	1
CEBPA	NFIA	1
CEBPA	NFKB1	1
CEBPA	NFYA	1
CEBPA	NFYC	1
CEBPA	NR1D1	1
CEBPA	NR1I2	1
CEBPA	NR3C1	1
CEBPA	ONECUT1	1
CEBPA	PAX5	1
CEBPA	PBX1	1
CEBPA	POU5F1	1
CEBPA	PPARD	1
CEBPA	PPARG	1
CEBPA	RARA	1
CEBPA	REL	1
CEBPA	REST	1
CEBPA	RUNX2	1
CEBPA	RXRA	1
CEBPA	SMAD2	1
CEBPA	SMAD3	1
CEBPA	SMAD4	1
CEBPA	SNAI2	1
CEBPA	SOX10	1
CEBPA	SOX2	1
CEBPA	SOX9	1
CEBPA	SP1	1
CEBPA	SREBF1	1
CEBPA	SREBF2	1
CEBPA	STAT1	1
CEBPA	STAT3	1
CEBPA	STAT5A	1
CEBPA	STAT5B	1
CEBPA	TBP	1
CEBPA	TCF3	1
CEBPA	TCF7L2	1
CEBPA	TFDP1	1
CEBPA	TP53	1
CEBPA	USF1	1
CEBPA	USF2	1
CEBPA	WT1	1
CEBPA	XBP1	1
CEBPA	ZNF423	1
CEBPB	CEBPD	1
CEBPB	CEBPG	1
CEBPB	CREB1	1
CEBPB	CREM	1
CEBPB	CTCF	1
CEBPB	E2F1	1
CEBPB	E2F4	1
CEBPB	EBF1	1
CEBPB	EBF2	1
CEBPB	EGR1	1
CEBPB	EGR2	1
CEBPB	ESR1	1
CEBPB	ETS1	1
CEBPB	ETS2	1
CEBPB	FOS	1
CEBPB	FOSL1	1
CEBPB	FOSL2	1
CEBPB	FOXA1	1
CEBPB	FOXA2	1
CEBPB	FOXG1	1
CEBPB	FOXO1	1
CEBPB	FOXO4	1
CEBPB	FOXP2	1
CEBPB	GATA1	1
CEBPB	GATA2	1
CEBPB	GATA4	1
CEBPB	GFI1	1
CEBPB	HIF1A	1
CEBPB	HNF1A	1
CEBPB	HNF4A	1
CEBPB	HNF4G	1
CEBPB	HOXA11	1
CEBPB	HSF1	1
CEBPB	HSF2	1
CEBPB	IRF4	1
CEBPB	IRF8	1
CEBPB	JUN	1
CEBPB	JUNB	1
CEBPB	JUND	1
CEBPB	KLF15	1
CEBPB	KLF2	1
CEBPB	KLF4	1
CEBPB	KLF5	1
CEBPB	KLF6	1
CEBPB	KLF7	1
CEBPB	KLF9	1
CEBPB	MAF	1
CEBPB	MAFB	1
CEBPB	MAFK	1
CEBPB	MECOM	1
CEBPB	MXI1	1
CEBPB	MYB	1
CEBPB	MYC	1
CEBPB	MYF5	1
CEBPB	MYOD1	1
CEBPB	NEUROD1	1
CEBPB	NFATC1	1
CEBPB	NFIA	1
CEBPB	NFIL3	1
CEBPB	NFKB1	1
CEBPB	NFKB2	1
